codigo,nombre,categoria,subcategoria,descripcion,descripcion_original,caracteristicas,precio,stock,imagen,imagen_archivo,destacado,pagina_pdf
BC.5,Bidon Combustible 5L,Seguridad,Bidones para Combustible,Bidon Combustible 5L. Accesorio destinado a sumar practicidad y seguridad en el equipamiento del vehículo.,Bidon Combustible 5L - C/Venteo Pico Vertedor y Cierre Automatico,"Código: BC.5,C/Venteo Pico Vertedor y Cierre Automatico",0,0,/images/productos/bc-5.webp,bc-5.webp,0,55
LS.5000,"Linga/Suncho 2"" con Cricket",Seguridad,Lingas y Sunchos,"Linga/Suncho 2"" con Cricket. Accesorio destinado a sumar practicidad y seguridad en el equipamiento del vehículo.","Linga/Suncho 2"" con Cricket - 800x5 cm - Hasta 5000kg","Código: LS.5000,800x5 cm,Hasta 5000kg",0,0,/images/productos/ls-5000.webp,ls-5000.webp,0,56
LS.800,"Linga/Suncho 1"" con Cricket",Seguridad,Lingas y Sunchos,"Linga/Suncho 1"" con Cricket. Accesorio destinado a sumar practicidad y seguridad en el equipamiento del vehículo.","Linga/Suncho 1"" con Cricket - 300x2,5 cm - Hasta 800kg","Código: LS.800,300x2,5 cm,Hasta 800kg",0,0,/images/productos/ls-800.webp,ls-800.webp,0,56
TI.LC.B,Tapa Estanca Plastica de Inspeccion C/Llave - CHICA,Sanitarios,Tapas de Inspección - Con Llave,Tapa Estanca Plastica de Inspeccion C/Llave - CHICA. Producto destinado al equipamiento sanitario y de baño del motorhome.,"Tapa Estanca Plastica de Inspeccion C/Llave - CHICA - 27x37,5 cm","Código: TI.LC.B,CHICA,27x37,5 cm",0,0,/images/productos/ti-lc-b.webp,ti-lc-b.webp,0,56
TI.LM.B,Tapa Estanca Plastica de Inspeccion C/Llave - MEDIANA,Sanitarios,Tapas de Inspección - Con Llave,Tapa Estanca Plastica de Inspeccion C/Llave - MEDIANA. Producto destinado al equipamiento sanitario y de baño del motorhome.,"Tapa Estanca Plastica de Inspeccion C/Llave - MEDIANA - 44x31,5 cm","Código: TI.LM.B,MEDIANA,44x31,5 cm",0,0,/images/productos/ti-lm-b.webp,ti-lm-b.webp,0,56
TI.LG.B,Tapa Estanca Plastica de Inspeccion C/Llave - GRANDE,Sanitarios,Tapas de Inspección - Con Llave,Tapa Estanca Plastica de Inspeccion C/Llave - GRANDE. Producto destinado al equipamiento sanitario y de baño del motorhome.,"Tapa Estanca Plastica de Inspeccion C/Llave - GRANDE - 60,5x35 cm","Código: TI.LG.B,GRANDE,60,5x35 cm",0,0,/images/productos/ti-lg-b.webp,ti-lg-b.webp,0,56
TI.LVC.B,Tapa Estanca Plastica de Inspeccion C/Llave + Ventana Corrediza,Sanitarios,Tapas de Inspección - Con Llave,Tapa Estanca Plastica de Inspeccion C/Llave + Ventana Corrediza. Producto destinado al equipamiento sanitario y de baño del motorhome.,"Tapa Estanca Plastica de Inspeccion C/Llave + Ventana Corrediza - 15,1x16,6 cm","Código: TI.LVC.B,15,1x16,6 cm",0,0,/images/productos/ti-lvc-b.webp,ti-lvc-b.webp,0,56
TI.LVM.B,Tapa Estanca Plastica de Inspeccion C/Llave + Ventana Corrediza,Sanitarios,Tapas de Inspección - Con Llave,Tapa Estanca Plastica de Inspeccion C/Llave + Ventana Corrediza. Producto destinado al equipamiento sanitario y de baño del motorhome.,"Tapa Estanca Plastica de Inspeccion C/Llave + Ventana Corrediza - 16,5x19,3 cm","Código: TI.LVM.B,16,5x19,3 cm",0,0,/images/productos/ti-lvm-b.webp,ti-lvm-b.webp,0,56
TI.TC.B,Tapa Estanca Plastica de Inspeccion C/1 Traba,Sanitarios,Tapas de Inspección - Con Traba,Tapa Estanca Plastica de Inspeccion C/1 Traba. Producto destinado al equipamiento sanitario y de baño del motorhome.,"Tapa Estanca Plastica de Inspeccion C/1 Traba - CHICA 27x37,5x3 cm","Código: TI.TC.B,CHICA 27x37,5x3 cm",0,0,/images/productos/ti-tc-b.webp,ti-tc-b.webp,0,57
TI.TM.B,"Tapa Estanca Plastica de Inspeccion C/2 Traba MEDIANA 44x31,5x4 cm",Sanitarios,Tapas de Inspección - Con Traba,"Tapa Estanca Plastica de Inspeccion C/2 Traba MEDIANA 44x31,5x4 cm. Producto destinado al equipamiento sanitario y de baño del motorhome.","Tapa Estanca Plastica de Inspeccion C/2 Traba MEDIANA 44x31,5x4 cm","Código: TI.TM.B,44x31,5x4 cm",0,0,/images/productos/ti-tm-b.webp,ti-tm-b.webp,0,57
TI.TG.B,"Tapa Estanca Plastica de Inspeccion C/2 Traba GRANDE 60,5x35x4 cm",Sanitarios,Tapas de Inspección - Con Traba,"Tapa Estanca Plastica de Inspeccion C/2 Traba GRANDE 60,5x35x4 cm. Producto destinado al equipamiento sanitario y de baño del motorhome.","Tapa Estanca Plastica de Inspeccion C/2 Traba GRANDE 60,5x35x4 cm","Código: TI.TG.B,60,5x35x4 cm",0,0,/images/productos/ti-tg-b.webp,ti-tg-b.webp,0,57
TI.4.BC,"Tapa Estanca Plastica de Inspeccion Redonda 4""",Sanitarios,Tapas de Inspección - Simples,"Tapa Estanca Plastica de Inspeccion Redonda 4"". Producto destinado al equipamiento sanitario y de baño del motorhome.","Tapa Estanca Plastica de Inspeccion Redonda 4"" - BLANCA","Código: TI.4.BC,BLANCA",0,0,/images/productos/ti-4-bc.webp,ti-4-bc.webp,0,57
TI.4.NC,"Tapa Estanca Plastica de Inspeccion Redonda 4""",Sanitarios,Tapas de Inspección - Simples,"Tapa Estanca Plastica de Inspeccion Redonda 4"". Producto destinado al equipamiento sanitario y de baño del motorhome.","Tapa Estanca Plastica de Inspeccion Redonda 4"" - NEGRA","Código: TI.4.NC,NEGRA",0,0,/images/productos/ti-4-nc.webp,ti-4-nc.webp,0,57
TI.6.BC,"Tapa Estanca Plastica de Inspeccion Redonda 6""",Sanitarios,Tapas de Inspección - Simples,"Tapa Estanca Plastica de Inspeccion Redonda 6"". Producto destinado al equipamiento sanitario y de baño del motorhome.","Tapa Estanca Plastica de Inspeccion Redonda 6"" - BLANCA","Código: TI.6.BC,BLANCA",0,0,/images/productos/ti-6-bc.webp,ti-6-bc.webp,0,57
BBC12077,Box de Baño Completo,Sanitarios,Modulos de Baño - Fibra de Vidrio,Box de Baño Completo. Producto destinado al equipamiento sanitario y de baño del motorhome.,Box de Baño Completo - 120  x 77 cm,"Código: BBC12077,120  x 77 cm",0,0,/images/productos/bbc12077.webp,bbc12077.webp,0,57
BBC11077,Box de Baño Completo,Sanitarios,Modulos de Baño - Fibra de Vidrio,Box de Baño Completo. Producto destinado al equipamiento sanitario y de baño del motorhome.,Box de Baño Completo - 110 x 77 cm,"Código: BBC11077,110 x 77 cm",0,0,/images/productos/bbc11077.webp,bbc11077.webp,0,58
BBC8292,Box de Baño Completo,Sanitarios,Modulos de Baño - Fibra de Vidrio,Box de Baño Completo. Producto destinado al equipamiento sanitario y de baño del motorhome.,Box de Baño Completo - 82 x 92 cm,"Código: BBC8292,82 x 92 cm",0,0,/images/productos/bbc8292.webp,bbc8292.webp,0,58
BBC7090,Box de Baño Completo,Sanitarios,Modulos de Baño - Fibra de Vidrio,Box de Baño Completo. Producto destinado al equipamiento sanitario y de baño del motorhome.,Box de Baño Completo - 70 x 90 cm,"Código: BBC7090,70 x 90 cm",0,0,/images/productos/bbc7090.webp,bbc7090.webp,0,58
BBM12077,Box de Baño Medio,Sanitarios,Modulos de Baño - Fibra de Vidrio,Box de Baño Medio. Producto destinado al equipamiento sanitario y de baño del motorhome.,Box de Baño Medio - 120  x 77 cm,"Código: BBM12077,120  x 77 cm",0,0,/images/productos/bbm12077.webp,bbm12077.webp,0,58
BBM11077,Box de Baño Medio,Sanitarios,Modulos de Baño - Fibra de Vidrio,Box de Baño Medio. Producto destinado al equipamiento sanitario y de baño del motorhome.,Box de Baño Medio - 110 x 77 cm,"Código: BBM11077,110 x 77 cm",0,0,/images/productos/bbm11077.webp,bbm11077.webp,0,58
BBM8292,Box de Baño Medio,Sanitarios,Modulos de Baño - Fibra de Vidrio,Box de Baño Medio. Producto destinado al equipamiento sanitario y de baño del motorhome.,Box de Baño Medio - 82 x 92 cm,"Código: BBM8292,82 x 92 cm",0,0,/images/productos/bbm8292.webp,bbm8292.webp,0,58
BBM7090,Box de Baño Medio,Sanitarios,Modulos de Baño - Fibra de Vidrio,Box de Baño Medio. Producto destinado al equipamiento sanitario y de baño del motorhome.,Box de Baño Medio - 70 x 90 cm,"Código: BBM7090,70 x 90 cm",0,0,/images/productos/bbm7090.webp,bbm7090.webp,0,58
BBM8670,Box de Baño Medio,Sanitarios,Modulos de Baño - Fibra de Vidrio,Box de Baño Medio. Producto destinado al equipamiento sanitario y de baño del motorhome.,Box de Baño Medio - 86 x 70 x 80 cm,"Código: BBM8670,86 x 70 x 80 cm",0,0,/images/productos/bbm8670.webp,bbm8670.webp,0,59
PFV,Puerta de Fibra de Vidrio,Sanitarios,Modulos de Baño - Fibra de Vidrio,Puerta de Fibra de Vidrio. Producto destinado al equipamiento sanitario y de baño del motorhome.,Puerta de Fibra de Vidrio - Marco 167 x 55 cm - Hoja 155 x 45 cm,"Código: PFV,Marco 167 x 55 cm,Hoja 155 x 45 cm",0,0,/images/productos/pfv.webp,pfv.webp,0,59
PD.6060,Piso de Ducha 60x60x6 cm,Sanitarios,Pisos/Receptaculos de Ducha,Piso de Ducha 60x60x6 cm. Producto destinado al equipamiento sanitario y de baño del motorhome.,Piso de Ducha 60x60x6 cm,"Código: PD.6060,60x60x6 cm",0,0,/images/productos/pd-6060.webp,pd-6060.webp,0,59
PD.7070,Piso de Ducha 70x70x8 cm,Sanitarios,Pisos/Receptaculos de Ducha,Piso de Ducha 70x70x8 cm. Producto destinado al equipamiento sanitario y de baño del motorhome.,Piso de Ducha 70x70x8 cm,"Código: PD.7070,70x70x8 cm",0,0,/images/productos/pd-7070.webp,pd-7070.webp,0,59
PD.7575,Piso de Ducha 75x75x8 cm,Sanitarios,Pisos/Receptaculos de Ducha,Piso de Ducha 75x75x8 cm. Producto destinado al equipamiento sanitario y de baño del motorhome.,Piso de Ducha 75x75x8 cm,"Código: PD.7575,75x75x8 cm",0,0,/images/productos/pd-7575.webp,pd-7575.webp,0,59
PD.8080,Piso de Ducha 80x80x12 cm,Sanitarios,Pisos/Receptaculos de Ducha,Piso de Ducha 80x80x12 cm. Producto destinado al equipamiento sanitario y de baño del motorhome.,Piso de Ducha 80x80x12 cm,"Código: PD.8080,80x80x12 cm",0,0,/images/productos/pd-8080.webp,pd-8080.webp,0,59
PD.9090,Piso de Ducha 90x90x8 cm,Sanitarios,Pisos/Receptaculos de Ducha,Piso de Ducha 90x90x8 cm. Producto destinado al equipamiento sanitario y de baño del motorhome.,Piso de Ducha 90x90x8 cm,"Código: PD.9090,90x90x8 cm",0,0,/images/productos/pd-9090.webp,pd-9090.webp,0,59
PDC.8080,Piso de Ducha Curvo 80x80x8 cm,Sanitarios,Pisos/Receptaculos de Ducha,Piso de Ducha Curvo 80x80x8 cm. Producto destinado al equipamiento sanitario y de baño del motorhome.,Piso de Ducha Curvo 80x80x8 cm,"Código: PDC.8080,80x80x8 cm",0,0,/images/productos/pdc-8080.webp,pdc-8080.webp,0,60
PDC.9090,Piso de Ducha Curvo 90x90x6 cm,Sanitarios,Pisos/Receptaculos de Ducha,Piso de Ducha Curvo 90x90x6 cm. Producto destinado al equipamiento sanitario y de baño del motorhome.,Piso de Ducha Curvo 90x90x6 cm,"Código: PDC.9090,90x90x6 cm",0,0,/images/productos/pdc-9090.webp,pdc-9090.webp,0,60
PD.10075,Piso de Ducha 100x75 cm,Sanitarios,Pisos/Receptaculos de Ducha,Piso de Ducha 100x75 cm. Producto destinado al equipamiento sanitario y de baño del motorhome.,Piso de Ducha 100x75 cm,"Código: PD.10075,100x75 cm",0,0,/images/productos/pd-10075.webp,pd-10075.webp,0,60
PD.12070,Piso de Ducha 120x70x6 cm,Sanitarios,Pisos/Receptaculos de Ducha,Piso de Ducha 120x70x6 cm. Producto destinado al equipamiento sanitario y de baño del motorhome.,Piso de Ducha 120x70x6 cm,"Código: PD.12070,120x70x6 cm",0,0,/images/productos/pd-12070.webp,pd-12070.webp,0,60
PD.12080,Piso de Ducha 120x80x6 cm,Sanitarios,Pisos/Receptaculos de Ducha,Piso de Ducha 120x80x6 cm. Producto destinado al equipamiento sanitario y de baño del motorhome.,Piso de Ducha 120x80x6 cm,"Código: PD.12080,120x80x6 cm",0,0,/images/productos/pd-12080.webp,pd-12080.webp,0,60
IE.G.12,Inodoro Electrico 12v TMC - GRANDE,Sanitarios,Inodoros Electricos 12v o 24v - TMC,Inodoro Electrico 12v TMC - GRANDE. Producto destinado al equipamiento sanitario y de baño del motorhome.,Inodoro Electrico 12v TMC - GRANDE,"Código: IE.G.12,GRANDE",0,0,/images/productos/ie-g-12.webp,ie-g-12.webp,0,60
IE.C.12,Inodoro Electrico 12v TMC - CHICO,Sanitarios,Inodoros Electricos 12v o 24v - TMC,Inodoro Electrico 12v TMC - CHICO. Producto destinado al equipamiento sanitario y de baño del motorhome.,Inodoro Electrico 12v TMC - CHICO,"Código: IE.C.12,CHICO",0,0,/images/productos/ie-c-12.webp,ie-c-12.webp,0,60
IE.TCA.12,Inodoro Electrico 12v TMC - TIPO CASA ALTO,Sanitarios,Inodoros Electricos 12v o 24v - TMC,Inodoro Electrico 12v TMC - TIPO CASA ALTO. Producto destinado al equipamiento sanitario y de baño del motorhome.,Inodoro Electrico 12v TMC - TIPO CASA ALTO,"Código: IE.TCA.12,TIPO CASA ALTO",0,0,/images/productos/ie-tca-12.webp,ie-tca-12.webp,0,61
IE.TCB.12,Inodoro Electrico 12v TMC - TIPO CASA BAJO,Sanitarios,Inodoros Electricos 12v o 24v - TMC,Inodoro Electrico 12v TMC - TIPO CASA BAJO. Producto destinado al equipamiento sanitario y de baño del motorhome.,Inodoro Electrico 12v TMC - TIPO CASA BAJO,"Código: IE.TCB.12,TIPO CASA BAJO",0,0,/images/productos/ie-tcb-12.webp,ie-tcb-12.webp,0,61
IE.G.24,Inodoro Electrico 24v TMC - GRANDE,Sanitarios,Inodoros Electricos 12v o 24v - TMC,Inodoro Electrico 24v TMC - GRANDE. Producto destinado al equipamiento sanitario y de baño del motorhome.,Inodoro Electrico 24v TMC - GRANDE,"Código: IE.G.24,GRANDE",0,0,/images/productos/ie-g-24.webp,ie-g-24.webp,0,61
IE.CS.12,Inodoro Electrico 12v SEAFLO - Redondo,Sanitarios,Inodoros Electricos 12v o 24v - SEAFLO,Inodoro Electrico 12v SEAFLO - Redondo. Producto destinado al equipamiento sanitario y de baño del motorhome.,Inodoro Electrico 12v SEAFLO - Redondo,"Código: IE.CS.12,Redondo",0,0,/images/productos/ie-cs-12.webp,ie-cs-12.webp,0,61
IE.GS.12,Inodoro Electrico 12v SEAFLO - Ovalado,Sanitarios,Inodoros Electricos 12v o 24v - SEAFLO,Inodoro Electrico 12v SEAFLO - Ovalado. Producto destinado al equipamiento sanitario y de baño del motorhome.,Inodoro Electrico 12v SEAFLO - Ovalado,"Código: IE.GS.12,Ovalado",0,0,/images/productos/ie-gs-12.webp,ie-gs-12.webp,0,61
IE.TCS.12,Inodoro Electrico 12v SEAFLO - Ovalado Silencioso TIPO CASA,Sanitarios,Inodoros Electricos 12v o 24v - SEAFLO,Inodoro Electrico 12v SEAFLO - Ovalado Silencioso TIPO CASA. Producto destinado al equipamiento sanitario y de baño del motorhome.,Inodoro Electrico 12v SEAFLO - Ovalado Silencioso TIPO CASA,"Código: IE.TCS.12,Ovalado Silencioso TIPO CASA",0,0,/images/productos/ie-tcs-12.webp,ie-tcs-12.webp,0,61
IP.TH.BR,Inodoro C/Pedal THETFORD BRAVURA,Sanitarios,Inodoros a Pedal,Inodoro C/Pedal THETFORD BRAVURA. Producto destinado al equipamiento sanitario y de baño del motorhome.,Inodoro C/Pedal THETFORD BRAVURA,Código: IP.TH.BR,0,0,/images/productos/ip-th-br.webp,ip-th-br.webp,0,61
IP.TH.A,Inodoro C/Pedal THETFORD AQUA MAGIC VI ALTO,Sanitarios,Inodoros a Pedal,Inodoro C/Pedal THETFORD AQUA MAGIC VI ALTO. Producto destinado al equipamiento sanitario y de baño del motorhome.,Inodoro C/Pedal THETFORD AQUA MAGIC VI ALTO - Blanco,"Código: IP.TH.A,Blanco",0,0,/images/productos/ip-th-a.webp,ip-th-a.webp,0,61
IP.TH.B,Inodoro C/Pedal THETFORD AQUA MAGIC VI BAJO - Beige,Sanitarios,Inodoros a Pedal,Inodoro C/Pedal THETFORD AQUA MAGIC VI BAJO - Beige. Producto destinado al equipamiento sanitario y de baño del motorhome.,Inodoro C/Pedal THETFORD AQUA MAGIC VI BAJO - Beige,"Código: IP.TH.B,Beige",0,0,/images/productos/ip-th-b.webp,ip-th-b.webp,0,62
IP.P,Inodoro C/Pedal Practitoilet,Sanitarios,Inodoros a Pedal,Inodoro C/Pedal Practitoilet. Producto destinado al equipamiento sanitario y de baño del motorhome.,Inodoro C/Pedal Practitoilet,Código: IP.P,0,0,/images/productos/ip-p.webp,ip-p.webp,0,62
IP.BP,Brida Plastica P/Inodoro a Pedal Practitoilet,Sanitarios,Inodoros a Pedal,Brida Plastica P/Inodoro a Pedal Practitoilet. Producto destinado al equipamiento sanitario y de baño del motorhome.,Brida Plastica P/Inodoro a Pedal Practitoilet,Código: IP.BP,0,0,/images/productos/ip-bp.webp,ip-bp.webp,0,62
IP.S.D,Inodoro C/Pedal SEAFLO + Bidet Duchador,Sanitarios,Inodoros a Pedal,Inodoro C/Pedal SEAFLO + Bidet Duchador. Producto destinado al equipamiento sanitario y de baño del motorhome.,Inodoro C/Pedal SEAFLO + Bidet Duchador,Código: IP.S.D,0,0,/images/productos/ip-s-d.webp,ip-s-d.webp,0,62
IP.S,Inodoro C/Pedal SEAFLO,Sanitarios,Inodoros a Pedal,Inodoro C/Pedal SEAFLO. Producto destinado al equipamiento sanitario y de baño del motorhome.,Inodoro C/Pedal SEAFLO,Código: IP.S,0,0,/images/productos/ip-s.webp,ip-s.webp,0,62
IP.BS,Brida Plastica P/Inodoro a Pedal SEAFLO,Sanitarios,Inodoros a Pedal,Brida Plastica P/Inodoro a Pedal SEAFLO. Producto destinado al equipamiento sanitario y de baño del motorhome.,Brida Plastica P/Inodoro a Pedal SEAFLO,Código: IP.BS,0,0,/images/productos/ip-bs.webp,ip-bs.webp,0,62
IQC.22.G,Inodoro Quimico Cassette 22L Giratorio C/Piston,Sanitarios,Inodoros a Quimicos a Cassette,Inodoro Quimico Cassette 22L Giratorio C/Piston. Producto destinado al equipamiento sanitario y de baño del motorhome.,Inodoro Quimico Cassette 22L Giratorio C/Piston,"Código: IQC.22.G,22L",0,0,/images/productos/iqc-22-g.webp,iqc-22-g.webp,0,62
IQC.24,Inodoro Quimico Cassette 24L C/Piston,Sanitarios,Inodoros a Quimicos a Cassette,Inodoro Quimico Cassette 24L C/Piston. Producto destinado al equipamiento sanitario y de baño del motorhome.,Inodoro Quimico Cassette 24L C/Piston,"Código: IQC.24,24L",0,0,/images/productos/iqc-24.webp,iqc-24.webp,0,62
IQ.20.P,Inodoro Quimico Practipotty 20L C/Piston,Sanitarios,Inodoros Quimicos,Inodoro Quimico Practipotty 20L C/Piston. Producto destinado al equipamiento sanitario y de baño del motorhome.,Inodoro Quimico Practipotty 20L C/Piston,"Código: IQ.20.P,20L",0,0,/images/productos/iq-20-p.webp,iq-20-p.webp,0,63
IQ.20.FD,Inodoro Quimico Practipotty 20L Diagonal C/Fuelle,Sanitarios,Inodoros Quimicos,Inodoro Quimico Practipotty 20L Diagonal C/Fuelle. Producto destinado al equipamiento sanitario y de baño del motorhome.,Inodoro Quimico Practipotty 20L Diagonal C/Fuelle,"Código: IQ.20.FD,20L",0,0,/images/productos/iq-20-fd.webp,iq-20-fd.webp,0,63
IQ.20.F,Inodoro Quimico Practipotty 20L C/Fuelle,Sanitarios,Inodoros Quimicos,Inodoro Quimico Practipotty 20L C/Fuelle. Producto destinado al equipamiento sanitario y de baño del motorhome.,Inodoro Quimico Practipotty 20L C/Fuelle,"Código: IQ.20.F,20L",0,0,/images/productos/iq-20-f.webp,iq-20-f.webp,0,63
IQ.10.F,Inodoro Quimico Practipotty 10L C/Fuelle,Sanitarios,Inodoros Quimicos,Inodoro Quimico Practipotty 10L C/Fuelle. Producto destinado al equipamiento sanitario y de baño del motorhome.,Inodoro Quimico Practipotty 10L C/Fuelle,"Código: IQ.10.F,10L",0,0,/images/productos/iq-10-f.webp,iq-10-f.webp,0,63
IQ.22.S,"Inodoro Quimico SEAFLO 22L C/Piston, Pico Vertedor, Medidor y Porta Papel Higienico",Sanitarios,Inodoros Quimicos SEAFLO,"Inodoro Quimico SEAFLO 22L C/Piston, Pico Vertedor, Medidor y Porta Papel Higienico. Producto destinado al equipamiento sanitario y de baño del motorhome.","Inodoro Quimico SEAFLO 22L C/Piston, Pico Vertedor, Medidor y Porta Papel Higienico","Código: IQ.22.S,22L",0,0,/images/productos/iq-22-s.webp,iq-22-s.webp,0,63
IQ.20.S,Inodoro Quimico SEAFLO 20L C/Piston,Sanitarios,Inodoros Quimicos SEAFLO,Inodoro Quimico SEAFLO 20L C/Piston. Producto destinado al equipamiento sanitario y de baño del motorhome.,Inodoro Quimico SEAFLO 20L C/Piston,"Código: IQ.20.S,20L",0,0,/images/productos/iq-20-s.webp,iq-20-s.webp,0,63
IQ.18.S,"Inodoro Quimico FIVE OCEANS 18L C/Piston, Pico Vertedor y Medidor",Sanitarios,Inodoros Quimicos SEAFLO,"Inodoro Quimico FIVE OCEANS 18L C/Piston, Pico Vertedor y Medidor. Producto destinado al equipamiento sanitario y de baño del motorhome.","Inodoro Quimico FIVE OCEANS 18L C/Piston, Pico Vertedor y Medidor","Código: IQ.18.S,18L",0,0,/images/productos/iq-18-s.webp,iq-18-s.webp,0,63
D.1.F,Disgregante Liquido FABA 1L - P/Aguas Negras,Sanitarios,Disgregantes para Aguas Negras,Disgregante Liquido FABA 1L - P/Aguas Negras. Producto destinado al equipamiento sanitario y de baño del motorhome.,Disgregante Liquido FABA 1L - P/Aguas Negras,"Código: D.1.F,P/Aguas Negras",0,0,/images/productos/d-1-f.webp,d-1-f.webp,0,64
D.1.T,Disgregante Liquido TEC 1L - P/Aguas Negras,Sanitarios,Disgregantes para Aguas Negras,Disgregante Liquido TEC 1L - P/Aguas Negras. Producto destinado al equipamiento sanitario y de baño del motorhome.,Disgregante Liquido TEC 1L - P/Aguas Negras,"Código: D.1.T,P/Aguas Negras",0,0,/images/productos/d-1-t.webp,d-1-t.webp,0,64
B.U,Bidet Universal Adaptable - Frio-Calor,Sanitarios,Bidets,Bidet Universal Adaptable - Frio-Calor. Producto destinado al equipamiento sanitario y de baño del motorhome.,Bidet Universal Adaptable - Frio-Calor,"Código: B.U,Frio-Calor",0,0,/images/productos/b-u.webp,b-u.webp,0,64
DE.FCM.N,Duchador Exterior Frio-Calor NUOVA - Monocomando,Sanitarios,Duchadores para Exterior,Duchador Exterior Frio-Calor NUOVA - Monocomando. Producto destinado al equipamiento sanitario y de baño del motorhome.,Duchador Exterior Frio-Calor NUOVA - Monocomando - Manguera 3m,"Código: DE.FCM.N,Monocomando,Manguera 3m",0,0,/images/productos/de-fcm-n.webp,de-fcm-n.webp,0,64
DE.FC.S,Duchador Exterior Frio-Calor SEAFLO - C/Mezcladora,Sanitarios,Duchadores para Exterior,Duchador Exterior Frio-Calor SEAFLO - C/Mezcladora. Producto destinado al equipamiento sanitario y de baño del motorhome.,Duchador Exterior Frio-Calor SEAFLO - C/Mezcladora - NEGRO - Manguera 3m,"Código: DE.FC.S,C/Mezcladora,NEGRO,Manguera 3m",0,0,/images/productos/de-fc-s.webp,de-fc-s.webp,0,64
DE.FC.D,Duchador Exterior Frio-Calor DURA - C/Mezcladora,Sanitarios,Duchadores para Exterior,Duchador Exterior Frio-Calor DURA - C/Mezcladora. Producto destinado al equipamiento sanitario y de baño del motorhome.,Duchador Exterior Frio-Calor DURA - C/Mezcladora - Blanco,"Código: DE.FC.D,C/Mezcladora,Blanco",0,0,/images/productos/de-fc-d.webp,de-fc-d.webp,0,64
DE.F.N,Duchador Exterior Frio NUOVA - C/Corte,Sanitarios,Duchadores para Exterior,Duchador Exterior Frio NUOVA - C/Corte. Producto destinado al equipamiento sanitario y de baño del motorhome.,Duchador Exterior Frio NUOVA - C/Corte - Manguera 3m,"Código: DE.F.N,C/Corte,Manguera 3m",0,0,/images/productos/de-f-n.webp,de-f-n.webp,0,64
DE.S.20,Duchador Exterior SOLAR 20L P/Colgar,Sanitarios,Duchadores para Exterior,Duchador Exterior SOLAR 20L P/Colgar. Producto destinado al equipamiento sanitario y de baño del motorhome.,Duchador Exterior SOLAR 20L P/Colgar,"Código: DE.S.20,20L",0,0,/images/productos/de-s-20.webp,de-s-20.webp,0,64
D.G.C,Duchador Interior C/Gatillo ABS C/Manguera - Cromado,Sanitarios,Duchadores para Interior,Duchador Interior C/Gatillo ABS C/Manguera - Cromado. Producto destinado al equipamiento sanitario y de baño del motorhome.,Duchador Interior C/Gatillo ABS C/Manguera - Cromado,"Código: D.G.C,Cromado",0,0,/images/productos/d-g-c.webp,d-g-c.webp,0,65
D.C.C,Duchador Interior C/corte ABS C/Manguera - Cromado,Sanitarios,Duchadores para Interior,Duchador Interior C/corte ABS C/Manguera - Cromado. Producto destinado al equipamiento sanitario y de baño del motorhome.,Duchador Interior C/corte ABS C/Manguera - Cromado,"Código: D.C.C,Cromado",0,0,/images/productos/d-c-c.webp,d-c-c.webp,0,65
GM.DA.N,Grifería Monocomando C/Duchador Abajo C/Canilla - MOZART,Sanitarios,Completas Canilla + Duchador,Grifería Monocomando C/Duchador Abajo C/Canilla - MOZART. Producto destinado al equipamiento sanitario y de baño del motorhome.,Grifería Monocomando C/Duchador Abajo C/Canilla - MOZART - ABS NEGRA,"Código: GM.DA.N,MOZART,ABS NEGRA",0,0,/images/productos/gm-da-n.webp,gm-da-n.webp,0,65
GM.DA.C,Grifería Monocomando C/Duchador Abajo C/Canilla - MOZART,Sanitarios,Completas Canilla + Duchador,Grifería Monocomando C/Duchador Abajo C/Canilla - MOZART. Producto destinado al equipamiento sanitario y de baño del motorhome.,Grifería Monocomando C/Duchador Abajo C/Canilla - MOZART - ABS CROMADA,"Código: GM.DA.C,MOZART,ABS CROMADA",0,0,/images/productos/gm-da-c.webp,gm-da-c.webp,0,65
GM.DAR.N,Grifería Monocomando C/Duchador Arriba - MOZART,Sanitarios,Completas Canilla + Duchador,Grifería Monocomando C/Duchador Arriba - MOZART. Producto destinado al equipamiento sanitario y de baño del motorhome.,Grifería Monocomando C/Duchador Arriba - MOZART - ABS NEGRA,"Código: GM.DAR.N,MOZART,ABS NEGRA",0,0,/images/productos/gm-dar-n.webp,gm-dar-n.webp,0,65
GM.DAR.C,Grifería Monocomando C/Duchador Arriba - MOZART,Sanitarios,Completas Canilla + Duchador,Grifería Monocomando C/Duchador Arriba - MOZART. Producto destinado al equipamiento sanitario y de baño del motorhome.,Grifería Monocomando C/Duchador Arriba - MOZART - ABS CROMADA,"Código: GM.DAR.C,MOZART,ABS CROMADA",0,0,/images/productos/gm-dar-c.webp,gm-dar-c.webp,0,65
CC.RM.B,Canilla P/Cocina Rebatible C/mezcladora - BRONCE CROMADO,Grifería,Canillas Rebatibles,"Canilla P/Cocina Rebatible C/mezcladora - BRONCE CROMADO. Accesorio para instalaciones de agua, cocina o baño en espacios compactos.",Canilla P/Cocina Rebatible C/mezcladora - BRONCE CROMADO,"Código: CC.RM.B,BRONCE CROMADO",0,0,/images/productos/cc-rm-b.webp,cc-rm-b.webp,0,65
